"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - rep_loss","Group: general-distillation - rep_loss__MIN","Group: general-distillation - rep_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - rep_loss","Group: general-distillation-attn - rep_loss__MIN","Group: general-distillation-attn - rep_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - rep_loss","Group: general-distillation-rep - rep_loss__MIN","Group: general-distillation-rep - rep_loss__MAX"
"2411","19358.5","19351","19366","26.83323616662128","26.83176140773326","26.834241155612688","19358.5","19351","19366","91.38574240206682","91.38529734017669","91.38613631271039","19358.5","19351","19366","26.690335086303737","26.68884103256568","26.69132251388456"
"2413","19374.5","19367","19382","26.83522606699044","26.83436401073749","26.836246526808967","19374.5","19367","19382","91.3848606922247","91.3845712480091","91.38544236696683","19374.5","19367","19382","26.692313177006227","26.69141701093087","26.693315769377207"
"2415","19390.5","19383","19398","26.832902697596978","26.830733248262547","26.835166092007043","19390.5","19383","19398","91.38537965680658","91.38494103067612","91.38580962822299","19390.5","19383","19398","26.68995526193649","26.68778351793517","26.692244091430382"
"2417","19406.5","19399","19414","26.82773296043435","26.826051850219457","26.82902469825111","19406.5","19399","19414","91.3862757622898","91.38589851413153","91.38678778303965","19406.5","19399","19414","26.684828424648423","26.683159617770517","26.6861335103826"
"2419","19422.5","19415","19430","26.826859046323573","26.825924140379435","26.827849932054956","19422.5","19415","19430","91.38676102235827","91.38652702176839","91.38707715355073","19422.5","19415","19430","26.683938316146353","26.683007398228735","26.684934554627578"
"2421","19438.5","19431","19446","26.825123980050005","26.824366996006937","26.825727759247616","19438.5","19431","19446","91.38693987212153","91.3866811327366","91.38730947971344","19438.5","19431","19446","26.68219735331928","26.68143418314047","26.68279490890898"
"2423","19454.5","19447","19462","26.825211650694722","26.82453296148955","26.826540785776057","19454.5","19447","19462","91.38756409966166","91.38715840729189","91.38798712164282","19454.5","19447","19462","26.68228808501874","26.681583429213187","26.683635585025044"
"2425","19470.5","19463","19478","26.827439450595065","26.826658610254526","26.828337303705528","19470.5","19463","19478","91.38765244949447","91.38749213711328","91.38780732857164","19470.5","19463","19478","26.684559167479875","26.68377169035375","26.685448936874007"
"2427","19486.5","19479","19494","26.828805118186438","26.827588895733438","26.83041150832828","19486.5","19479","19494","91.38733984546097","91.38703184999687","91.38755865025341","19486.5","19479","19494","26.685922455466436","26.684717010469473","26.687538272810926"
"2429","19502.5","19495","19510","26.830076381288407","26.829423890585048","26.831014523240043","19502.5","19495","19510","91.38700455588683","91.38677237214894","91.38719959694501","19502.5","19495","19510","26.687219633938707","26.68654779380598","26.688159734965026"
"2431","19518.5","19511","19526","26.83043425310164","26.829775060444753","26.831161694518173","19518.5","19511","19526","91.38709329987536","91.38684893755465","91.38738877888818","19518.5","19511","19526","26.68757166381456","26.686916120481996","26.688303646556832"
"2433","19534.5","19527","19542","26.833648873426494","26.83207529783249","26.835305518187955","19534.5","19527","19542","91.3863575441449","91.38582775318807","91.38671998845206","19534.5","19527","19542","26.690861791300797","26.689232284824055","26.69253625264503"
"2435","19550.5","19543","19558","26.826840146053993","26.825018500644894","26.82787753555131","19550.5","19543","19558","91.38792232641181","91.38767807121948","91.38834381103516","19550.5","19543","19558","26.684006632165833","26.682151843789025","26.685064458566316"
"2437","19566.5","19559","19574","26.825500798967756","26.82497574337933","26.826048496212028","19566.5","19559","19574","91.38738483967347","91.38682130643022","91.38785845501278","19566.5","19559","19574","26.682634159740793","26.682106554799912","26.683183517206523"
"2439","19582.5","19575","19590","26.827313840197323","26.82620968369388","26.828252743530275","19582.5","19575","19590","91.38645512962859","91.38618863820076","91.38667983158379","19582.5","19575","19590","26.684462918763106","26.683392208337974","26.685383430480957"
"2441","19598.5","19591","19606","26.827296156880667","26.825608746911424","26.82872626570113","19598.5","19591","19606","91.38571956783612","91.38537497987643","91.38608301625554","19598.5","19591","19606","26.684529051089555","26.682835207922185","26.685972554872787"
"2443","19614.5","19607","19622","26.82753588237265","26.826173650156154","26.828706751394378","19614.5","19607","19622","91.38533269032662","91.38498551443072","91.38572143182806","19614.5","19607","19622","26.684750692202503","26.683375100733574","26.68591958414637"
"2445","19630.5","19623","19638","26.82988741745258","26.829129678335736","26.831326465535785","19630.5","19623","19638","91.38474035370305","91.38424488053445","91.38496558623906","19630.5","19623","19638","26.68710444076446","26.686337285610644","26.68855753051304"
"2447","19646.5","19639","19654","26.828396103684206","26.827675944209012","26.82939385064214","19646.5","19639","19654","91.38491941972208","91.3843599936945","91.38536395028581","19646.5","19639","19654","26.68559731461679","26.684878787180693","26.686586965931404"
"2449","19662.5","19655","19670","26.82964843459083","26.829065564500468","26.83013155770167","19662.5","19655","19670","91.38406103562285","91.38382252192093","91.3843497069103","19662.5","19655","19670","26.686855672505075","26.686263512991374","26.687356745455897"
"2451","19682","19671","19693","26.727903430642023","26.41133165359497","27.180517196655273","19682","19671","19693","91.38558867585415","91.23680114746094","91.45853805541992","19682","19671","19693","26.58251085142302","26.26252794265747","27.028295516967773"
"2453","19701.5","19694","19709","26.841024760802323","26.812580926077707","26.876095972563093","19701.5","19694","19709","91.36415450815517","91.35653978235581","91.37347602844238","19701.5","19694","19709","26.698429661639256","26.669579732985724","26.73361251228734"
"2455","19717.5","19710","19725","26.84721264468934","26.834640839520624","26.86115380489465","19717.5","19710","19725","91.36497007828248","91.35677802562714","91.36971643808725","19717.5","19710","19725","26.704473911143","26.691885667688705","26.718575073010992"
"2457","19733.5","19726","19741","26.85741392327729","26.850255100997455","26.866589762129873","19733.5","19726","19741","91.36398835426984","91.3616309975678","91.36629006297318","19733.5","19726","19741","26.71513348897867","26.707891247936132","26.724363111100107"
"2459","19749.5","19742","19757","26.87046567829178","26.86214742064476","26.876423751606662","19749.5","19742","19757","91.3667507446407","91.36534892262279","91.36882895231247","19749.5","19742","19757","26.728256951364095","26.72006782889366","26.734261260313147"
"2461","19765.5","19758","19773","26.887387297684487","26.882846423557826","26.893698640926157","19765.5","19758","19773","91.35891067285199","91.35800039357153","91.36031866073608","19765.5","19758","19773","26.745387819267098","26.740837290173484","26.751810610651255"
"2463","19781.5","19774","19789","26.869687658299508","26.861145093964367","26.878795564789133","19781.5","19774","19789","91.3654101440754","91.36385195242926","91.36697026694694","19781.5","19774","19789","26.72747952153828","26.718767240570813","26.73673254190032"
"2465","19797.5","19790","19805","26.85728939070111","26.853422382209875","26.863443996412638","19797.5","19790","19805","91.36907697380262","91.3670041571723","91.37099096241883","19797.5","19790","19805","26.71467329577654","26.710756068491232","26.72087002220658"
"2467","19813.5","19806","19821","26.85646033191979","26.85153441795936","26.862665608913037","19813.5","19806","19821","91.36834701246224","91.36624800269283","91.3702190220356","19813.5","19806","19821","26.713744339792726","26.70881659434392","26.719937172077845"
"2469","19829.5","19822","19837","26.873747787083275","26.868435334994306","26.87963735820442","19829.5","19822","19837","91.36372760771064","91.36158757493986","91.3654248714447","19829.5","19822","19837","26.731029751541488","26.725736004258522","26.73692649563417"
"2471","19845.5","19838","19853","26.860605293687758","26.857363193593127","26.865434288978577","19845.5","19838","19853","91.36757148785887","91.3661984205246","91.36868777087808","19845.5","19838","19853","26.717740536810396","26.71444952596647","26.722691810131074"
"2473","19861.5","19854","19869","26.8552991557389","26.851919189871175","26.85842967168086","19861.5","19854","19869","91.36827015927854","91.36754086812337","91.36899811571294","19861.5","19854","19869","26.71240865931633","26.708999639014674","26.71557859108273"
"2475","19877.5","19870","19885","26.845976462276283","26.843047249622835","26.849177045846165","19877.5","19870","19885","91.37026007604767","91.36953839126703","91.37104650644156","19877.5","19870","19885","26.70309778128376","26.700146102905272","26.706328586607196"
"2477","19893.5","19886","19901","26.852990372386035","26.85124768376632","26.854574772583575","19893.5","19886","19901","91.36924586449081","91.36868129539035","91.36963882626652","19893.5","19886","19901","26.70998309671355","26.70825763909811","26.711552293150575"
"2479","19909.5","19902","19917","26.847062525853715","26.84491999133463","26.84989708662033","19909.5","19902","19917","91.37273538836729","91.3715686075937","91.37325816217498","19909.5","19902","19917","26.704011574192652","26.7018669238376","26.706814455134527"
"2481","19925.5","19918","19933","26.85003560729898","26.84825939162638","26.852936847214767","19925.5","19918","19933","91.37273250062012","91.37236202279317","91.37342654141513","19925.5","19918","19933","26.707009487798274","26.705256406697","26.709854868797937"
"2483","19941.5","19934","19949","26.85151968540525","26.849723064648717","26.853986792164704","19941.5","19934","19949","91.37203649666529","91.37139251590007","91.37252565064182","19941.5","19934","19949","26.708462838468467","26.706643354368484","26.710978892811557"
"2485","19957.5","19950","19965","26.848980038827953","26.848031697418268","26.850570149281445","19957.5","19950","19965","91.37098949994896","91.37066551722681","91.37137561450065","19957.5","19950","19965","26.705942852389615","26.705004025017427","26.707516470376184"
"2487","19973.5","19966","19981","26.842654775648093","26.84074753633812","26.84397656970194","19973.5","19966","19981","91.37295671667468","91.37246623304155","91.37370832156006","19973.5","19966","19981","26.69952250590049","26.697587547366794","26.700844406879213"
"2489","19989.5","19982","19997","26.840998449139565","26.839849786851012","26.842031540211373","19989.5","19982","19997","91.3735096530563","91.373066824091","91.37389831542968","19989.5","19982","19997","26.697868784035567","26.696683436149918","26.698875832021045"
"2491","20005.5","19998","20013","26.84231149695903","26.840001899532588","26.84454426765442","20005.5","19998","20013","91.3726977532552","91.3719724059105","91.37341382087918","20005.5","19998","20013","26.699081598768142","26.69675388686154","26.70137413740158"
"2493","20021.5","20014","20029","26.845258634305623","26.843649660135462","26.84680817267474","20021.5","20014","20029","91.37232619690752","91.37146994300876","91.37312090344825","20021.5","20014","20029","26.702061853658037","26.700435116474978","26.70361018741832"
"2495","20037.5","20030","20045","26.841065567983705","26.8400028522198","26.84191316147925","20037.5","20030","20045","91.37475598125776","91.37457809664987","91.37500571939312","20037.5","20030","20045","26.697904215176955","26.696831893920898","26.698756454360318"
"2497","20053.5","20046","20061","26.84249595280293","26.84135894571123","26.843757510829615","20053.5","20046","20061","91.3746014976414","91.37419799598487","91.3750265494748","20053.5","20046","20061","26.699396998461793","26.698250623751516","26.700646879866316"
