"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - loss","Group: general-distillation - loss__MIN","Group: general-distillation - loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - loss","Group: general-distillation-attn - loss__MIN","Group: general-distillation-attn - loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - loss","Group: general-distillation-rep - loss__MIN","Group: general-distillation-rep - loss__MAX"
"1565","12559.5","12552","12567","1.93613338815553","1.9359542327848347","1.9363485913459069","12559.5","12552","12567","0.19658647453474595","0.19650987269018183","0.1966560275746825","12559.5","12552","12567","1.726823651261292","1.7267284708266908","1.7269621937652755"
"1567","12575.5","12568","12583","1.936055317677259","1.9359538254017632","1.9362067273168853","12575.5","12568","12583","0.19655664086907682","0.1965176889595265","0.19659925812874177","12575.5","12568","12583","1.7267829536009534","1.726720445168515","1.7268903824416073"
"1569","12591.5","12584","12599","1.9364472784530609","1.9361597205010743","1.9366815166091018","12591.5","12584","12599","0.19666474781887247","0.19660053479139794","0.1967288157639076","12591.5","12584","12599","1.7270591276767224","1.7268279914099436","1.7272282071271032"
"1571","12607.5","12600","12615","1.9363267877497765","1.9361272957417872","1.936676631814667","12607.5","12600","12615","0.19668097276179478","0.19663455627568358","0.19675310494910395","12607.5","12600","12615","1.7269210834997752","1.7267764006858264","1.7271926858063256"
"1573","12623.5","12616","12631","1.936469678455962","1.9362936958457306","1.936757788558801","12623.5","12616","12631","0.1967316373833438","0.196680466669225","0.19683099792649347","12623.5","12616","12631","1.7270317387777936","1.726908676707184","1.7272175438702106"
"1575","12639.5","12632","12647","1.9359784271047928","1.9358444816898555","1.936113496697866","12639.5","12632","12647","0.19662775091318072","0.19658571216731865","0.1966620263049598","12639.5","12632","12647","1.726650815641451","1.7265551453456283","1.7267539070202753"
"1577","12655.5","12648","12663","1.9364959361460496","1.936408780515194","1.936589304951654","12655.5","12648","12663","0.19678897318336305","0.1967552569694817","0.19682338760922785","12655.5","12648","12663","1.7270079888532155","1.7269516197197579","1.7270656698855802"
"1579","12671.5","12664","12679","1.9359036090815074","1.9357235415479728","1.9360178095483203","12671.5","12664","12679","0.19660574725050306","0.19656160805241563","0.1966328408549862","12671.5","12664","12679","1.7265964598076948","1.726462041987628","1.7266816905537212"
"1581","12687.5","12680","12695","1.9354002774986439","1.9350694385214269","1.935715739153411","12687.5","12680","12695","0.1964855683792644","0.19638194714301238","0.196581614949114","12687.5","12680","12695","1.7262169481486054","1.7259930559044316","1.7264331487508922"
"1583","12703.5","12696","12711","1.9350024569121587","1.934896954689317","1.9351066612392847","12703.5","12696","12711","0.19634775768282273","0.19631965270119567","0.19638456885416683","12703.5","12696","12711","1.7259557843062556","1.7258760006373166","1.7260328046748974"
"1585","12719.5","12712","12727","1.9348681372774517","1.9347244783266055","1.9350426448018927","12719.5","12712","12727","0.19633291203208295","0.19628929606908876","0.19638298558648568","12719.5","12712","12727","1.7258403660213666","1.7257413648994717","1.7259654742583894"
"1587","12735.5","12728","12743","1.9346190415414557","1.9345530338880033","1.9346911078708084","12735.5","12728","12743","0.19629267652437446","0.19626368636970465","0.19633072979427013","12735.5","12728","12743","1.7256326428822697","1.7255808110003705","1.7256916690380015"
"1589","12751.5","12744","12759","1.9346977600149613","1.9345418130105048","1.9348090923922037","12751.5","12744","12759","0.1963576507516423","0.19632130032330353","0.19639343612136378","12751.5","12744","12759","1.7256480820640152","1.725529276014333","1.7257227173415564"
"1591","12767.5","12760","12775","1.9346255798005023","1.9345271325203919","1.934712528113977","12767.5","12760","12775","0.196388201741516","0.19635350661175457","0.19642408279923868","12767.5","12760","12775","1.7255382131512202","1.7254725034610112","1.7255898234786207"
"1593","12783.5","12776","12791","1.934601839558933","1.934481000929849","1.9347138153801997","12783.5","12776","12791","0.19641712210115272","0.1963793872381854","0.19643918691800627","12783.5","12776","12791","1.725492473480618","1.725409716589575","1.7255853872581068"
"1595","12799.5","12792","12807","1.9346541621910114","1.9344199096438734","1.9348174807554233","12799.5","12792","12807","0.1964413682996913","0.19637608459525013","0.1964844753285368","12799.5","12792","12807","1.725526243667595","1.7253554583721769","1.725645504311887"
"1597","12815.5","12808","12823","1.9340694111630534","1.933959073384965","1.934205760455324","12815.5","12808","12823","0.19630589267489051","0.19628775404429682","0.19633528916756038","12815.5","12808","12823","1.7250754679232083","1.724979330439774","1.7251808512719582"
"1599","12831.5","12824","12839","1.9337269404268411","1.9335920683769703","1.9338295516388193","12831.5","12824","12839","0.19624614088104764","0.19621867950674468","0.19628170448772156","12831.5","12824","12839","1.7247937364700872","1.724686174047242","1.7248605658336238"
"1601","12847.5","12840","12855","1.9336369726735192","1.9335498256755208","1.9337375287308114","12847.5","12840","12855","0.19625485779332033","0.19623126456888937","0.19628276350274523","12847.5","12840","12855","1.7246906999439289","1.7246298874669235","1.7247620541403796"
"1603","12863.5","12856","12871","1.9336326850261814","1.9335190039414627","1.933724561831909","12863.5","12856","12871","0.1962593315782068","0.1962199113307855","0.19628526417389588","12863.5","12856","12871","1.7246785457623677","1.7246060373844245","1.7247445267680277"
"1605","12879.5","12872","12887","1.9335491259667035","1.9334916836255556","1.9336130760139305","12879.5","12872","12887","0.19628767135100145","0.19626927753949813","0.19631527448600194","12879.5","12872","12887","1.7245664622999761","1.7245228023795816","1.7246182250880426"
"1607","12895.5","12888","12903","1.9333191198972894","1.9332544612467464","1.9333756417615868","12895.5","12888","12903","0.1962688931512472","0.19625246562135473","0.19628953946761585","12895.5","12888","12903","1.724354450008195","1.7243034933468344","1.7243971354541203"
"1609","12911.5","12904","12919","1.932972229997059","1.9328574154062512","1.933101460843716","12911.5","12904","12919","0.19619667533677715","0.1961678533214275","0.19623100581877637","12911.5","12904","12919","1.7240819059566685","1.7239977396794632","1.7241749451970154"
"1611","12927.5","12920","12935","1.9328318103061861","1.9327748732192673","1.9328970864196033","12927.5","12920","12935","0.1961749984416375","0.19615811767586827","0.19619094076402047","12927.5","12920","12935","1.7239638946187057","1.7239253013020885","1.724011913380202"
"1613","12943.5","12936","12951","1.9328664814022012","1.932840462986912","1.9329096194917121","12943.5","12936","12951","0.19620797512523605","0.19618242285879595","0.19622703127365196","12943.5","12936","12951","1.72396646531846","1.7239385845379434","1.7239916502901937"
"1615","12959.5","12952","12967","1.9327564910607333","1.9326772688789005","1.9328773860923119","12959.5","12952","12967","0.19619103445138658","0.19616748460841366","0.19622264266945422","12959.5","12952","12967","1.723872756198013","1.7238166228181449","1.7239614630945854"
"1617","12975.5","12968","12983","1.932400049684898","1.9323335643407202","1.932472575455904","12975.5","12968","12983","0.1961087500430686","0.1960881715797214","0.19612711651653453","12975.5","12968","12983","1.7236005809904396","1.7235423929995553","1.7236556963542022"
"1619","12991.5","12984","12999","1.9320059440721649","1.9318560987540931","1.9323045541777422","12991.5","12984","12999","0.19602594102587712","0.19598392598154882","0.1961088036677163","12991.5","12984","12999","1.7232912012038024","1.72318497438594","1.7235035518870543"
"1621","13007.5","13000","13015","1.9317171472559862","1.9316713828919234","1.9317574050206288","13007.5","13000","13015","0.19595610509558622","0.19593818911146682","0.1959717917371081","13007.5","13000","13015","1.7230766470925958","1.723039942818719","1.7231031814768056"
"1623","13023.5","13016","13031","1.9314160623847498","1.9312558298405533","1.9315252307790833","13023.5","13016","13031","0.19588355295495516","0.19584401169338742","0.19591330936486104","13023.5","13016","13031","1.7228523902768142","1.722731447127795","1.7229309988170398"
"1625","13039.5","13032","13047","1.9311626425086532","1.9311038934834128","1.9312226934825203","13039.5","13032","13047","0.19582936747688467","0.19581603878139103","0.19584238001148963","13039.5","13032","13047","1.722651917485317","1.722607574879719","1.7227005085142533"
"1627","13055.5","13048","13063","1.931294251496403","1.9312201248528504","1.9313662061867891","13055.5","13048","13063","0.19588057203234532","0.19586300212876062","0.19590084340709907","13055.5","13048","13063","1.7227356417900295","1.7226804184983862","1.722787163875721"
"1629","13071.5","13064","13079","1.9309823641674462","1.930883935777656","1.9311581869977852","13071.5","13064","13079","0.1958056900385183","0.1957758664547279","0.19585456913553698","13071.5","13064","13079","1.7225083596720616","1.722441633886417","1.7226318607843198"
"1631","13087.5","13080","13095","1.9308337760242107","1.9306984043255375","1.9309710560535842","13087.5","13080","13095","0.19579459102573368","0.1957548910492583","0.19583062823353845","13087.5","13080","13095","1.7223724454562255","1.7222765850836512","1.7224724814295769"
"1633","13103.5","13096","13111","1.9304978890427082","1.9304212328492365","1.930555294376756","13103.5","13096","13111","0.19571824173883096","0.19569930034539723","0.19573426038336175","13103.5","13096","13111","1.722111878058036","1.7220545814486612","1.722163454691569"
"1635","13119.5","13112","13127","1.9169538801127093","1.911232578754425","1.9209058237075807","13119.5","13112","13127","0.1928072230880338","0.1912616267800331","0.19411559522151947","13119.5","13112","13127","1.7115176714637463","1.7073920726776124","1.714254992979544"
"1637","13135.5","13128","13143","1.9172643256457416","1.9164815143663056","1.9179861410608832","13135.5","13128","13143","0.19278115267964407","0.1925353651930546","0.19303007274866105","13135.5","13128","13143","1.7117967464976365","1.7112329833361568","1.7123403772711754"
"1639","13151.5","13144","13159","1.912700953865748","1.9117025136947632","1.9136199411891757","13151.5","13144","13159","0.19158849718875517","0.19129961204122414","0.1918149542595659","13151.5","13144","13159","1.7084720146739487","1.7077486038208007","1.7091618506681352"
"1641","13167.5","13160","13175","1.9129034197769728","1.912057323616092","1.9138259267807007","13167.5","13160","13175","0.1916117133962107","0.19131620637083477","0.19192410576343535","13167.5","13160","13175","1.70862339967577","1.7080495908480733","1.7092055158615111"
"1643","13183.5","13176","13191","1.9130850416979515","1.9126002672430757","1.913804959950957","13183.5","13176","13191","0.19190534035980322","0.19177737117216392","0.1921655309837569","13183.5","13176","13191","1.708494967712173","1.7081324837424539","1.7089633919158072"
"1645","13199.5","13192","13207","1.9150655642236887","1.9144035901053478","1.9155690832287853","13199.5","13192","13207","0.19248575707390542","0.19227946915868985","0.19265114348284237","13199.5","13192","13207","1.7098945184540812","1.7094390136373918","1.7102323083977424"
"1647","13215.5","13208","13223","1.916922228860722","1.9165379731885848","1.9173457695974558","13215.5","13208","13223","0.19306242598661294","0.19295649113742985","0.19318654977879818","13215.5","13208","13223","1.71118361862692","1.7109032495779926","1.7114843745932196"
"1649","13231.5","13224","13239","1.9162892369736448","1.915860406936161","1.9167812198400498","13231.5","13224","13239","0.1928033378417427","0.19269236366427134","0.19290304730335872","13231.5","13224","13239","1.7108236847032348","1.7105005620017883","1.7112159828344982"
"1651","13247.5","13240","13255","1.9165133341852882","1.915799768128877","1.9170263163932335","13247.5","13240","13255","0.19295002566569466","0.19276935190379202","0.19308871169671363","13247.5","13240","13255","1.7108952008308782","1.7103728072568514","1.7112679968598068"
"1653","13263.5","13256","13271","1.9161477227932202","1.9157734468298138","1.9165002348331304","13263.5","13256","13271","0.1929584696147875","0.19283499521841793","0.1930634820690522","13263.5","13256","13271","1.7105348323911658","1.710288032420776","1.7107816216273186"
"1655","13279.5","13272","13287","1.9159488101923883","1.9157641713702402","1.9161710046385594","13279.5","13272","13287","0.19289891452315627","0.19283487372809932","0.19297357838611548","13279.5","13272","13287","1.7104268392834834","1.7102842590083247","1.7106163751410874"
"1657","13295.5","13288","13303","1.915186971807756","1.9146884036937932","1.915474157484751","13295.5","13288","13303","0.19274573095127112","0.19261793402165017","0.19282839569465193","13295.5","13288","13303","1.7098418393432873","1.7094777863063113","1.7100486976129037"
"1659","13311.5","13304","13319","1.9145581282510153","1.9143725437416401","1.9147345190462859","13311.5","13304","13319","0.1926334030084305","0.19255878142733823","0.1927014275809417","13311.5","13304","13319","1.709351673209799","1.709237703658696","1.7094620529580231"
