"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - att_loss","Group: general-distillation - att_loss__MIN","Group: general-distillation - att_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - att_loss","Group: general-distillation-attn - att_loss__MIN","Group: general-distillation-attn - att_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - att_loss","Group: general-distillation-rep - att_loss__MIN","Group: general-distillation-rep - att_loss__MAX"
"235","1883.5","1876","1891","4.5022198391857176","4.499750576735357","4.503571588959959","1883.5","1876","1891","4.073095596995766","4.070671986665606","4.074498306821893","1883.5","1876","1891","20.9830934596555","20.957013933053737","21.00547265123438"
"237","1899.5","1892","1907","4.496291437466375","4.4939689434713115","4.498264274469586","1899.5","1892","1907","4.066969361689644","4.06466308854414","4.068926815205194","1899.5","1892","1907","20.901270507780215","20.879823764252478","20.919207719656136"
"239","1915.5","1908","1923","4.4904343397424755","4.490135920060455","4.49085393907695","1915.5","1908","1923","4.060771962323093","4.060387728196566","4.0613661462376855","1915.5","1908","1923","20.831086652753292","20.820380699343797","20.843423068523407"
"241","1931.5","1924","1939","4.487566570294401","4.486404353899833","4.489184918373885","1931.5","1924","1939","4.057340863230726","4.056117064402653","4.058946540350726","1931.5","1924","1939","20.780115743189366","20.76644683251014","20.79559820095698"
"243","1947.5","1940","1955","4.482925164419836","4.481305687524593","4.484139096700893","1947.5","1940","1955","4.0523319442564","4.050687535872171","4.0535905490959845","1947.5","1940","1955","20.729590289050538","20.715781169236003","20.74320141923043"
"245","1963.5","1956","1971","4.479419546681196","4.478709710356358","4.480199976125732","1963.5","1956","1971","4.048418880298831","4.047626608030743","4.049274125369266","1963.5","1956","1971","20.69197545017225","20.682673690179087","20.69997688382864"
"247","1979.5","1972","1987","4.474440039728439","4.472938241360339","4.476808029819619","1979.5","1972","1987","4.043137356602288","4.041676840532139","4.0454497409589365","1979.5","1972","1987","20.658780242735453","20.652950825704604","20.667462408542633"
"249","1995.5","1988","2003","4.470734343591925","4.469290183872282","4.472423767561422","1995.5","1988","2003","4.039030208341505","4.037562875021401","4.040710379533908","1995.5","1988","2003","20.641097586184063","20.63193767544149","20.650296991362293"
"251","2011.5","2004","2019","4.466925054322134","4.466116561064029","4.4683012428504885","2011.5","2004","2019","4.034838547913496","4.033999905990628","4.036226312567568","2011.5","2004","2019","20.62567462952315","20.622777520445695","20.62945996981237"
"253","2027.5","2020","2035","4.462299328312645","4.461789698048211","4.462776948180464","2027.5","2020","2035","4.029990538449343","4.029426480158204","4.030574052491122","2027.5","2020","2035","20.616561811537068","20.614752236534567","20.618189651528684"
"255","2043.5","2036","2051","4.459261578735212","4.4587663226391205","4.4601554483980745","2043.5","2036","2051","4.026628480772427","4.026121532567874","4.027559292678897","2043.5","2036","2051","20.615847084825702","20.613703642630014","20.619949398088494"
"257","2059.5","2052","2067","4.455751227320931","4.454798841088768","4.456929182927859","2059.5","2052","2067","4.022823500398268","4.021848190315371","4.024037913272255","2059.5","2052","2067","20.620278278853263","20.618861327511645","20.62253837678794"
"259","2075.5","2068","2083","4.452479614930284","4.451156302661246","4.45294942627865","2075.5","2068","2083","4.019278876006935","4.017961457147545","4.019707604478567","2075.5","2068","2083","20.63075467584423","20.62594203459911","20.634297104063776"
"261","2091.5","2084","2099","4.448030407199383","4.447602621186093","4.44919019844383","2091.5","2084","2099","4.01469799021328","4.014176568255358","4.015886515006423","2091.5","2084","2099","20.638056581294496","20.633969456585564","20.644756878296842"
"263","2107.5","2100","2115","4.443635518590954","4.442375007258281","4.444978730488186","2107.5","2100","2115","4.010170009584958","4.008936088009658","4.011468716822593","2107.5","2100","2115","20.65474359174491","20.650928959613893","20.658315753433698"
"265","2123.5","2116","2131","4.4392129970251295","4.438280122608187","4.439977053015937","2123.5","2116","2131","4.005681145019706","4.004730708990315","4.006438422823484","2123.5","2116","2131","20.677296085012514","20.670425151075637","20.682389951578028"
"267","2139.5","2132","2147","4.4353728150552385","4.4339196594498995","4.436689786315397","2139.5","2132","2147","4.001720544793317","4.000324213590553","4.002997868282851","2139.5","2132","2147","20.702445472568073","20.696919423203134","20.70660039077638"
"269","2155.5","2148","2163","4.430867001540793","4.429652328987149","4.431987695734609","2155.5","2148","2163","3.9971964538166542","3.996009752437085","3.9983191935514864","2155.5","2148","2163","20.72975298994396","20.723527799953114","20.735825005087694"
"271","2171.5","2164","2179","4.425630461026277","4.42458967572635","4.426867398454084","2171.5","2164","2179","3.9920723075203055","3.991042604315322","3.9932883587148456","2171.5","2164","2179","20.75732253888287","20.74792746835285","20.76645790178751"
"273","2187.5","2180","2195","4.164102576855074","3.754848003387451","4.423263880707648","2187.5","2180","2195","3.740509556084591","3.3766157627105713","3.9896124936640263","2187.5","2180","2195","22.0560083387912","19.936559677124023","22.931302504106"
"275","2203.5","2196","2211","4.293934206125764","4.276435628533363","4.307231087154812","2203.5","2196","2211","3.8543531150164414","3.8386282175779343","3.865769704182943","2203.5","2196","2211","23.049564532176454","22.987605939592633","23.11706462436252"
"277","2219.5","2212","2227","4.290532667723849","4.28213130252462","4.302105505075028","2219.5","2212","2227","3.8515978180183126","3.84387228858303","3.8616665619522776","2219.5","2212","2227","23.14873661237317","23.11148780500385","23.198493900583752"
"279","2235.5","2228","2243","4.291780071334523","4.287934855052403","4.2947815667401565","2235.5","2228","2243","3.8531901338639005","3.8495185352507093","3.8561041978028445","2235.5","2228","2243","23.26358330268732","23.2252105985369","23.305810206645244"
"281","2251.5","2244","2259","4.2835723893563005","4.281111942902776","4.286601490444607","2251.5","2244","2259","3.8460180415647964","3.8437447602512274","3.8487259776503953","2251.5","2244","2259","23.341864895345168","23.295653074979782","23.3783280645098"
"283","2267.5","2260","2275","4.272390290590023","4.269138046252874","4.276543005591347","2267.5","2260","2275","3.83642526179278","3.833339118663176","3.840180983146032","2267.5","2260","2275","23.450532949319467","23.40532821416855","23.486213596888952"
"285","2283.5","2276","2291","4.277548829042473","4.272560662436254","4.28309119053376","2283.5","2276","2291","3.8415044054701455","3.8370708666958855","3.8464902193118364","2283.5","2276","2291","23.60993612271712","23.59349352121353","23.626349458600036"
"287","2299.5","2292","2307","4.262035336022434","4.258435545606094","4.26890151734863","2299.5","2292","2307","3.8278010614046787","3.8246129207531276","3.833864471742085","2299.5","2292","2307","23.67978801432386","23.65764380971766","23.704358009114923"
"289","2315.5","2308","2323","4.247592281430677","4.245063360947282","4.249710866899202","2315.5","2308","2323","3.815251201173944","3.8131460467381264","3.8171148435636","2315.5","2308","2323","23.749594444389093","23.717121183640298","23.769505293166944"
"291","2331.5","2324","2339","4.24068560066837","4.238077510559439","4.243506014551904","2331.5","2324","2339","3.8095828913658223","3.807289200084265","3.812014423285153","2331.5","2324","2339","23.824443748501483","23.80307610829671","23.845597924965837"
"293","2347.5","2340","2355","4.237087405944454","4.234142906782104","4.239062044355604","2347.5","2340","2355","3.806724265256735","3.8040908073506703","3.8084735590734597","2347.5","2340","2355","23.941465712869604","23.905909007787706","23.98906115062201"
"295","2363.5","2356","2371","4.2352073661617835","4.233884810046717","4.236278546380473","2363.5","2356","2371","3.805321613654069","3.8040095405145125","3.806397802882142","2363.5","2356","2371","24.072758723845602","24.031447117978875","24.10568306426586"
"297","2379.5","2372","2387","4.235627194126416","4.234117435632194","4.2367004297242055","2379.5","2372","2387","3.8061293291611045","3.804890897339747","3.8071768127700842","2379.5","2372","2387","24.215805034288742","24.1794609973828","24.250208514419633"
"299","2395.5","2388","2403","4.237063343211564","4.234693155265772","4.2389120738082955","2395.5","2388","2403","3.80767828709258","3.805555653686707","3.8093171749159556","2395.5","2388","2403","24.355561838113395","24.309391136352833","24.38938571689846"
"301","2411.5","2404","2419","4.232741139971372","4.231052541941927","4.236160821148327","2411.5","2404","2419","3.8039802573534294","3.8024729694190778","3.806963768920728","2411.5","2404","2419","24.468379580577352","24.454748340598194","24.486610751865744"
"303","2427.5","2420","2435","4.230844046438318","4.2301690330108","4.231687151783644","2427.5","2420","2435","3.8026012348010707","3.8019922678669293","3.8034398546122543","2427.5","2420","2435","24.58944415847785","24.552930788199106","24.6263418216898"
"305","2443.5","2436","2451","4.231758202956654","4.230747713085307","4.232847296167165","2443.5","2436","2451","3.803813573096381","3.802891259487992","3.8047536653466523","2443.5","2436","2451","24.733255131627725","24.703539308160543","24.76991493833133"
"307","2459.5","2452","2467","4.226739922354893","4.224649330015884","4.2287721281504105","2459.5","2452","2467","3.7996980632598456","3.7978917983104767","3.8014872504846893","2459.5","2452","2467","24.840524632317056","24.814860238748437","24.860863557655183"
"309","2475.5","2468","2483","4.222623678052433","4.221484470615354","4.2241926189203145","2475.5","2468","2483","3.796549938119407","3.7954309986616956","3.7980591456095376","2475.5","2468","2483","24.93968597563724","24.90151102013058","24.981205454534283"
"311","2491.5","2484","2499","4.218889337242154","4.216410621976776","4.220909499808362","2491.5","2484","2499","3.7937076016415503","3.7916146432471813","3.7953903086875616","2491.5","2484","2499","25.056245940672778","25.03447532967517","25.077945984768448"
"313","2507.5","2500","2515","4.211052019047657","4.210199568861274","4.211795653615679","2507.5","2500","2515","3.787212186587785","3.786487796156454","3.7878360126329507","2507.5","2500","2515","25.137843310673073","25.111457026004793","25.165075357451695"
"315","2523.5","2516","2531","4.207354447474266","4.206403806146267","4.2082343157028355","2523.5","2516","2531","3.784444293476263","3.783542942156834","3.785396635966183","2523.5","2516","2531","25.237055825588158","25.20865740946361","25.271560335783978"
"317","2539.5","2532","2547","4.206873405886039","4.205901066240826","4.207521358115525","2539.5","2532","2547","3.7846421293514605","3.7838950622048553","3.785154441318943","2539.5","2532","2547","25.354172596742675","25.32155774940144","25.37896242526377"
"319","2555.5","2548","2563","4.202895655983458","4.2023338533736565","4.203417353840717","2555.5","2548","2563","3.781723590002234","3.7811182018207465","3.7822583180085045","2555.5","2548","2563","25.448986380202534","25.417733018812925","25.47680016173504"
"321","2571.5","2564","2579","4.201862964503407","4.201417135368083","4.202504705327253","2571.5","2564","2579","3.781394652975404","3.7810702491813983","3.781865466075639","2571.5","2564","2579","25.563739867396293","25.537058795491856","25.59363854799234"
"323","2587.5","2580","2595","4.199716536386687","4.198781509094426","4.200691478444923","2587.5","2580","2595","3.7800763067999084","3.7793206931040295","3.78091974554595","2587.5","2580","2595","25.670858826914806","25.64527905702591","25.697221524291244"
"325","2603.5","2596","2611","4.198863536756973","4.198275851809289","4.199215980479771","2603.5","2596","2611","3.779751789495422","3.779336710325239","3.7800939074614717","2603.5","2596","2611","25.795707703465048","25.767365235548752","25.821647020270156"
"327","2619.5","2612","2627","4.195606421547047","4.194815756534708","4.196634072375435","2619.5","2612","2627","3.777371966855126","3.776643424198545","3.7781845310519886","2619.5","2612","2627","25.891674395976178","25.866531994607712","25.920169316054203"
"329","2635.5","2628","2643","4.190425513566158","4.1891913728745465","4.192679970825264","2635.5","2628","2643","3.7732792069669783","3.7722599574647813","3.775176117385643","2635.5","2628","2643","25.977428338713146","25.964785861117498","25.998986450429804"
"331","2651.5","2644","2659","4.187909482646785","4.186990167485907","4.1885768190473955","2651.5","2644","2659","3.7716838499602803","3.7709673343820773","3.772199569597776","2651.5","2644","2659","26.07264209244353","26.045910576294208","26.09731134351971"
"333","2667.5","2660","2675","4.18639389693913","4.185071650040455","4.187788399805625","2667.5","2660","2675","3.770972865530942","3.7699309764764246","3.7720940078298253","2667.5","2660","2675","26.18400931391207","26.160800135135652","26.20486795669947"
"335","2683.5","2676","2691","4.183311240030768","4.1822228099576275","4.184118481552828","2683.5","2676","2691","3.7688773262659194","3.7680016712169744","3.769554130770378","2683.5","2676","2691","26.276674814800565","26.253852086682475","26.29779873632982"
"337","2699.5","2692","2707","4.177060436944778","4.176230457476798","4.178565097507089","2699.5","2692","2707","3.7639043043539973","3.7632699848829207","3.765100844204426","2699.5","2692","2707","26.35484599006226","26.336057320571527","26.37778954785873"
"339","2715.5","2708","2723","4.175853803689681","4.174805331898627","4.176439777620551","2715.5","2708","2723","3.763378802120736","3.762546078958244","3.7638597380541947","2715.5","2708","2723","26.460950772170033","26.43491113908363","26.484243617338294"
"341","2731.5","2724","2739","4.1737029125901355","4.173322416570064","4.174028017559848","2731.5","2724","2739","3.7619851779210665","3.761643382754639","3.762377931288496","2731.5","2724","2739","26.567628284861886","26.53860400178853","26.595539094746815"
"343","2747.5","2740","2755","4.1703482152368165","4.169645302096128","4.1712986963546035","2747.5","2740","2755","3.7595736431761924","3.759093457906782","3.7603000063219842","2747.5","2740","2755","26.664564222297592","26.640170630386898","26.688984374327806"
"345","2763.5","2756","2771","4.166728165246323","4.166006821301953","4.167425042116839","2763.5","2756","2771","3.7569552099657435","3.7564197703045803","3.757466275900835","2763.5","2756","2771","26.75586860428313","26.733350604772568","26.781410893928115"
"347","2779.5","2772","2787","4.16289576322171","4.162076370034047","4.163597034563705","2779.5","2772","2787","3.7541494166163525","3.7535540045751765","3.754668100286294","2779.5","2772","2787","26.85116901745474","26.82956057142567","26.87146880728091"
"349","2795.5","2788","2803","4.1625455042460775","4.162205992434491","4.162932885638632","2795.5","2788","2803","3.7545286113740586","3.7542244313578856","3.754866325358144","2795.5","2788","2803","26.956342765516613","26.929147671712073","26.980102941914364"
